headline,snippet,web_url,lead_paragraph
"{u'main': u'Canada Expects to Contend for Top Spot in Pyeongchang', u'print_headline': u'Canada Expects to Contend for Top Spot in Pyeongchang'}","Canada plans to send its biggest team ever to a Winter Games in 2018 and expects to contend for top spot on the medal table at the Pyeongchang Olympics, the Canadian Olympic Committee said on Thursday....",https://www.nytimes.com/reuters/2017/02/09/sports/olympics/09reuters-olympics-pyeongchang-canada.html,"Canada plans to send its biggest team ever to a Winter Games in 2018 and expects to contend for top spot on the medal table at the Pyeongchang Olympics, the Canadian Olympic Committee said on Thursday."
"{u'main': u'Major U.S Tech Accelerator Plans Canada Expansion - Sources', u'print_headline': u'Major U.S Tech Accelerator Plans Canada Expansion - Sources'}","A major U.S.-based accelerator for promising young technology companies is set to announce plans to launch its first Canadian chapter, two sources with knowledge of the plans said on Wednesday....",https://www.nytimes.com/reuters/2017/03/01/technology/01reuters-canada-tech.html,"A major U.S.-based accelerator for promising young technology companies is set to announce plans to launch its first Canadian chapter, two sources with knowledge of the plans said on Wednesday."
"{u'main': u'Refugee Doors: O Canada! O America!', u'kicker': u'Letters', u'print_headline': u'Refugee Doors: O Canada! O America!', u'content_kicker': u'Letters'}",Readers fault United States’ immigration policy compared with Canada’s....,https://www.nytimes.com/2017/03/31/opinion/refugee-doors-o-canada-o-america.html,Readers fault United States’ immigration policy compared with Canada’s.
"{u'main': u'Canadians Fear Trump\u2019s Budget Will Devastate Great Lakes', u'print_headline': u'In Canada, Dismay Over U.S. Proposal to Cut Funds to Clean Up the Great Lakes'}",The mayor of a city in Ontario was blunt: “What good is it having lower taxes when you can’t drink the water?”...,https://www.nytimes.com/2017/03/16/world/canada/trump-budget-canada-great-lakes.html,The mayor of a city in Ontario was blunt: “What good is it having lower taxes when you can’t drink the water?”
{u'main': u'Canada Cuts Prime Rate'},"Canada's six leading banks cut their prime rates for the second time in a week on Thursday, in a strenuous effort to capture creditworthy customers in a tight lending environment. Prime lending rates, which influence mortgage, consumer and busines...",https://www.nytimes.com/1993/01/18/business/canada-cuts-prime-rate.html,"Canada's six leading banks cut their prime rates for the second time in a week on Thursday, in a strenuous effort to capture creditworthy customers in a tight lending environment. Prime lending rates, which influence mortgage, consumer and business loan rates, fell to 6 3/4 percent from 7 percent after dropping from 7 1/4 percent last Monday."
{u'main': u'U.S. and Canada to Seek Pact to Fight Acid Rain'},"WASHINGTON, Aug. 6 (UPI)--Secretary of State Edmund S. Muskie and Canadian officials yesterday signed a document committing the United States and Canada to work toward a treaty controlling the spread of acid rain and other pollutants....",https://query.nytimes.com/gst/abstract.html?res=9D02EEDF113BE732A25754C0A96E9C94619FD6CF,"WASHINGTON, Aug. 6 (UPI)--Secretary of State Edmund S. Muskie and Canadian officials yesterday signed a document committing the United States and Canada to work toward a treaty controlling the spread of acid rain and other pollutants."
{u'main': u'8 States Plan Canada Office'},"LEAD: Eight states bordering the Great Lakes plan to open a permanent office in Canada to take advantage of what they consider an improved climate for cross-border cooperation in tourism, economic development and the environment....",https://www.nytimes.com/1989/05/13/business/8-states-plan-canada-office.html,"LEAD: Eight states bordering the Great Lakes plan to open a permanent office in Canada to take advantage of what they consider an improved climate for cross-border cooperation in tourism, economic development and the environment."
"{u'main': u'Canada: Pornography Service Halted', u'kicker': u'World Business Briefing | Americas', u'print_headline': u'Canada: Pornography Service Halted', u'content_kicker': u'World Business Briefing | Americas'}","After a call for a boycott from a Roman Catholic archbishop, hundreds of complaints and one lawsuit from customers, the Canadian phone company Telus abandoned a service that allowed cellphone customers to buy soft-core pornography. Telus, based in...",https://www.nytimes.com/2007/02/23/business/worldbusiness/23fobriefs-PORNOGRAPHYS_BRF.html,"After a call for a boycott from a Roman Catholic archbishop, hundreds of complaints and one lawsuit from customers, the Canadian phone company Telus abandoned a service that allowed cellphone customers to buy soft-core pornography. Telus, based in Vancouver, began offering pornography to its five million wireless customers along with more conventional downloads like music and ring tones last month. Jim Johannson, a spokesman for the company, said the decision to end the service was based in part on “customer feedback.” Mr. Johannson, however, did not rule out a change in policy. “We operate in a really, really competitive business,” he said. “In this environment, it’s very difficult to predict the future.”."
{u'main': u'World Business Briefing | Americas: Canada: Television Acquisition'},"Chum, which owns eight television stations in Canada, has agreed to buy the closely held Craig Media for 265 million Canadian dollars ($199 million) to expand in the West. The purchase will be financed with bank debt, Chum said. Buying Craig gives...",https://www.nytimes.com/2004/04/13/business/world-business-briefing-americas-canada-television-acquisition.html,"Chum, which owns eight television stations in Canada, has agreed to buy the closely held Craig Media for 265 million Canadian dollars ($199 million) to expand in the West. The purchase will be financed with bank debt, Chum said. Buying Craig gives Chum, whose TV assets are mainly in Ontario, TV stations in the largest cities in Alberta and Manitoba. The Craig family put its company, Canada's largest closely held broadcaster, up for sale in January as troubles selling ads cut into sales. ''The business environment in Canada was challenging to say the least in terms of the ad market,'' Craig's chief executive, Drew Craig, said. Craig is based in Calgary, Alberta, and Chum is in Toronto."
"{u'main': u'Canada: Suncor Expands in Oil Sands', u'kicker': u'The Americas', u'print_headline': u'Canada: Suncor Expands In Oil Sands', u'content_kicker': u'The Americas'}","In a move that will make it the country’s largest oil sands producer, Suncor Energy said it would spend 20.6 billion Canadian dollars (about the same in American dollars) to expand operations near Fort McMurray, Alberta. The operation will be ab...",https://www.nytimes.com/2008/01/31/business/worldbusiness/31fobriefs-SUNCOREXPAND_BRF.html,"In a move that will make it the country’s largest oil sands producer, Suncor Energy said it would spend 20.6 billion Canadian dollars (about the same in American dollars) to expand operations near Fort McMurray, Alberta. The operation will be able to produce 550,000 barrels of oil a day when completed in 2012. The chief executive of Suncor, Richard L. George, said that with the new project, the company expects to generate a 15 percent return on investment at an oil price of $60 a barrel. The expansion will also allow Suncor to use an underground steam heating process rather than open-pit mining for about half of its tar sands oil production, which will reduce the effect on the environment."
"{u'main': u""Canada Firm Nabs Sunoco's Heating-Oil Business"", u'kicker': u'DealBook'}","Sunoco, the oil refiner, has sold its heating-oil and propane-distribution business to Superior Plus of Canada for $82.5 million....",https://dealbook.nytimes.com/2009/09/03/canadian-firm-warms-to-sunocos-heating-oil-business/,"Sunoco, the oil refiner, has sold its heating-oil and propane-distribution business to Superior Plus for $82.5 million, The Philadephia Inquirer reported. The deal gives Superior Plus, a Canadian company, nearly 100,000 retail customers in Pennsylvania and New York State."
